n01163047	noun.act	beating with a whip or strap or rope as a form of punishment
v01767949	verb.emotion	have an emotional or cognitive impact upon
n03451798	noun.artifact	a rude decoration inscribed on rocks or walls
n05560787	noun.body	a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle
n05919263	noun.cognition	the locus of feelings and intuitions
n10376523	noun.person	an elderly person
n09001881	noun.location	a rocky region in the southern Transvaal in northeastern South Africa; contains rich gold deposits and coal and manganese
v02558172	verb.social	hinder or prevent (the efforts, plans, or desires) of
v01948077	verb.motion	ride the waves of the sea with a surfboard
v02327200	verb.possession	give something useful or necessary to
n00413239	noun.act	accepted or habitual practice
n11669921	noun.plant	a plant cultivated for its blooms or blossoms
n11524662	noun.phenomenon	the atmospheric conditions that comprise the state of the atmosphere in terms of temperature and wind and clouds and precipitation
v00770437	verb.communication	cause to do; cause to act in a specified manner
n11508382	noun.phenomenon	precipitation falling from clouds in the form of ice crystals
n11179287	noun.person	English philosopher and economist remembered for his interpretations of empiricism and utilitarianism (1806-1873)
n03820318	noun.artifact	a goal lined with netting (as in soccer or hockey)
n08594286	noun.location	a fortified position (especially one marking the most forward position of troops)
v00511040	verb.change	provide with a flag
n06721813	noun.communication	an impudent statement
n00727901	noun.act	(American football) a position on the line of scrimmage
v01337526	verb.contact	cover with a canopy
v01772498	verb.emotion	be proud of
n08211290	noun.group	a military corps that enforces discipline and guards prisoners
n13984944	noun.state	shade within clear boundaries
n04149813	noun.artifact	a large board for displaying the score of a contest (and some other information)
n10032524	noun.person	the person who writes a check or draft instructing the drawee to pay someone else
n14479615	noun.state	(chemistry) the three traditional states of matter are solids (fixed shape and volume) and liquids (fixed volume and shaped by the container) and gases (filling the container)
n05625210	noun.cognition	passing above and beyond ordinary bounds
v01731031	verb.creation	deliver by singing
n06976392	noun.communication	the Hellenic branch of the Indo-European family of languages
v01937534	verb.motion	travel on shoes with steel or rubber rollers attached to their soles
n06685040	noun.communication	affirmation of acceptance of some religion or faith
n00173761	noun.act	the means whereby some act is accomplished
n01209220	noun.act	assistance in time of difficulty
n05669797	noun.cognition	practices that are handed down from the past by tradition
n08287844	noun.group	a particular society at a particular time and place
v01072949	verb.competition	participate in games or sport
n10710632	noun.person	a fierce or audacious person
n04964162	noun.attribute	a red as dark as red wine
n13681048	noun.quantity	100 at equal 1 kip in Laos
a01186408	adj.all	of comparatively little physical weight or density
a03092527	adj.pert	relating to Germany and Scandinavia
n11280013	noun.person	French writer known for works concerning women's rights and independence (1804-1876)
n08569777	noun.location	somewhere (away from a studio or office or library or laboratory) where practical work is done or data is collected
n09926426	noun.person	an artist who has created classic works
n04033995	noun.artifact	bedding made of two layers of cloth filled with stuffing and stitched together
n04978216	noun.attribute	a swarthy complexion
n04677952	noun.attribute	an outward or token appearance or form that is deliberately misleading
n13369474	noun.possession	the combined stakes of the betters
n03789946	noun.artifact	machine that converts other forms of energy into mechanical energy and so imparts motion
n14960606	noun.substance	a medicinal liquid preparation intended for use in an atomizer
n13770529	noun.quantity	as much as a tank will hold
n14524849	noun.state	a particular environment or surrounding influence
n03898500	noun.artifact	sewing consisting of pieces of different materials sewn together in a pattern
n02807731	noun.artifact	a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet
n08556065	noun.location	(computer science) the disk space required for information that is not data but is used for location and timing
n07631023	noun.food	small cake baked in a muffin tin
s00114797	adj.all	marked by anger or resentment or hostility
n06387980	noun.communication	the words of something written
n05244239	noun.body	(pathology) a small abnormal patch on or inside the body
v00280532	verb.change	make or become black
v01040550	verb.communication	communicate or signal with a flag
n03558176	noun.artifact	a rink with a floor of ice for ice hockey or ice skating
v00354452	verb.change	stop the flow of a liquid
n15258694	noun.time	(cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch
v02652158	verb.stative	keep, move, or drive animals
v00322847	verb.change	transform and make suitable for consumption by heating
n03046257	noun.artifact	a timepiece that shows the time of day
n04219277	noun.artifact	a drawing of the outline of an object; filled in with some uniform color
v02042067	verb.motion	move through by or as by digging
n09863749	noun.person	emotionally charged terms used to refer to extreme radicals or revolutionaries
s01229561	adj.all	offering little or no hope
v02695709	verb.stative	locate within a specific region of a chromosome in relation to known DNA or gene sequences
n00858377	noun.act	sleeping for a short period of time (usually not in bed)
n10162991	noun.person	a person who is in charge
n05816790	noun.cognition	a datum about some physical state that is presented to a user by a meter or similar instrument
n08619795	noun.location	a public square with room for pedestrians
n04965179	noun.attribute	orange color or pigment; any of a range of colors between red and yellow
n13573057	noun.process	the process of growth in plants
v02169119	verb.perception	search or inquire in a meddlesome way
v00923307	verb.communication	give evidence of, as of records
n03933529	noun.artifact	a platform built out from the shore into the water and supported by piles; provides access to ships and boats
v02403920	verb.social	terminate an association with
n06632671	noun.communication	a conventional expression of greeting or farewell
v02505358	verb.social	to compel or force or urge relentlessly or exert coercive pressure on, or motivate strongly
n05305806	noun.body	either of two fleshy folds of tissue that surround the mouth and play a role in speaking
v02003601	verb.motion	pursue or chase relentlessly
n03501811	noun.artifact	(usually plural) the obverse side of a coin that usually bears the representation of a person's head
n05603342	noun.body	any long raised border or margin of a bone or tooth or membrane
n10294318	noun.person	a soldier who serves both on shipboard and on land
v01719302	verb.creation	play a role or part
n04468476	noun.artifact	piece of cloth forming the long back section of a gown that is drawn along the floor
n01051331	noun.act	the act of putting something in a certain place
n05771836	noun.cognition	the creation of a construct; the process of combining ideas into a congruous object of thought
n11672400	noun.plant	wild or uncultivated flowering plant
n03327841	noun.artifact	a barrier that surrounds the wheels of a vehicle to block splashing water or mud
n00449295	noun.act	the sport of engaging in contests of speed
v00807461	verb.communication	express or raise an objection or protest or criticism or express dissent
n00797361	noun.act	any long and arduous undertaking
n13767239	noun.quantity	the quantity a glass will hold
n00441501	noun.act	a turn made in skiing; the back of one ski is forced outward and the other ski is brought parallel to it
v02336015	verb.possession	provide (a city) with a canal
v02138283	verb.perception	project on a background, such as a screen, like a silhouette
n08651247	noun.location	the piece of land on which something is located (or is to be located)
n05128519	noun.attribute	the extent of a 2-dimensional surface enclosed within a boundary
v01084466	verb.competition	score
n12738599	noun.plant	a terrestrial evergreen shrub or small tree of western Australia having brilliant yellow-orange flowers; parasitic on roots of grasses
n05612706	noun.cognition	public awareness
n02691156	noun.artifact	an aircraft that has a fixed wing and is powered by propellers or jets
n09832321	noun.person	an ugly or ill-tempered woman
n02812785	noun.artifact	a compartment on a ship between decks; often used as a hospital
v01870043	verb.motion	sweep across or over
n07060976	noun.communication	a style of dance music popular in the 1920s; similar to New Orleans jazz but played by large bands
n07700003	noun.food	spaghetti served with a tomato sauce
n09281914	noun.object	a low plain adjacent to a river that is formed chiefly of river sediment and is subject to flooding
n02671780	noun.artifact	clothing that is worn or carried, but not part of your main clothing
n07776866	noun.food	edible fish (broadly including freshwater fish) or shellfish or roe etc
n08542634	noun.location	a place where things merge or flow together (especially rivers)
n08417920	noun.group	a meeting of spiritualists
n02918595	noun.artifact	a mechanical device consisting of bars at either end of a vehicle to absorb shock and prevent serious damage
n09716047	noun.person	a native or inhabitant of Italy
n09887034	noun.person	an expert at calculation (or at operating calculating machines)
n02969010	noun.artifact	a machine part that carries something else
n14768854	noun.substance	a high-quality paper (usually having a filler of china clay)
n08437515	noun.group	a dense growth of bushes
n01203676	noun.act	acting according to certain accepted standards
n07448717	noun.event	a party for social dancing
n09857200	noun.person	a senior member of the Christian clergy having spiritual and administrative authority; appointed in Christian churches to oversee priests or ministers; considered in some churches to be successors of the twelve Apostles of Christ
v01269008	verb.contact	cover with varnish
v02734653	verb.stative	undergo being photographed in a certain way
n13993842	noun.state	the removal of constraints
v00391833	verb.change	make milky or dull
v01857392	verb.motion	stay put (in a certain place); we are not moving to Cincinnati"
v01903562	verb.motion	cause to move or operate freely within a bounded space
v01979085	verb.motion	land at or reach a port
n09874725	noun.person	a woman participant in her own marriage ceremony
n08585657	noun.location	the line at which the sky and Earth appear to meet
n01097292	noun.act	the world of commercial activity where goods and services are bought and sold
n03878066	noun.artifact	a large and stately mansion
n12411922	noun.plant	plants with sword-shaped leaves and erect stalks bearing bright-colored flowers composed of three petals and three drooping sepals
n11503060	noun.phenomenon	the phenomenon of a propagating wave (light or sound) being thrown back from a surface
n04562658	noun.artifact	a facility that provides a source of water
n07679356	noun.food	food made from dough of flour or meal and usually raised with yeast or baking powder and then baked
n08646188	noun.location	an illuminated area
n15259284	noun.time	the period of history between classical antiquity and the Italian Renaissance
n00336805	noun.act	a rhythmic thrusting movement of the legs as in swimming or calisthenics
n13614256	noun.quantity	(physics) a unit of nuclear cross section; the effective circular area that one particle presents to another as a target for an encounter
n08101410	noun.group	a special variety of domesticated animals within a species
n07969695	noun.group	group of people related by blood or marriage
n11519253	noun.phenomenon	a storm resulting from strong rising air currents; heavy rain or hail along with thunder and lightning
v02656763	verb.stative	live and take one's meals at or in
n01033458	noun.act	a religious rite or service prescribed by ecclesiastical authorities
n02021795	noun.animal	a bird that frequents coastal waters and the open ocean: gulls; pelicans; gannets; cormorants; albatrosses; petrels; etc.
n03969259	noun.artifact	a fixture for the distribution and use of water in a building
n04696316	noun.attribute	a soft red birthmark
s01206916	adj.all	with head or back bent low
n07970406	noun.group	primary social group; parents and children
v01391697	verb.contact	roll out (metal) with a rolling machine
n04215402	noun.artifact	walk consisting of a paved area for pedestrians; usually beside a street or roadway
n04681387	noun.attribute	a marking that consists of lines that cross each other
n11049938	noun.person	risque English comedian (1925-1992)
n00106104	noun.act	the action or manner of throwing something
n13791910	noun.relation	(electronics) connection of components in such a manner that current flows first through one and then through the other
n09807075	noun.person	a senior clergyman and dignitary
v01117484	verb.competition	complete a pass
n13962765	noun.state	euphemisms for death (based on an analogy between lying in a bed and in a tomb)
n07234881	noun.communication	a public instance of reciting or repeating (from memory) something prepared in advance
n03896103	noun.artifact	a ship built to carry passengers
n06617165	noun.communication	a movie that is marked by a mood of pessimism, fatalism, menace, and cynical characters
s00124353	adj.all	native to or inhabiting the sea
s01529053	adj.all	made from or largely consisting of silver
n08430203	noun.group	a formation of people or things one behind another
a02756894	adj.pert	of or relating to or being a long-distance telephone call
n04917439	noun.attribute	(physics) the property of being isotropic; having the same value when measured in different directions
n03135532	noun.artifact	a wooden structure consisting of an upright post with a transverse piece
n06816935	noun.communication	a representation of a substance using symbols for its constituent elements
n14641223	noun.substance	a rare soft silvery metallic element; occurs in small quantities in sphalerite
n13384877	noun.possession	the official currency issued by a government or national bank
n14961722	noun.substance	cheap paper made from wood pulp and used for printing newspapers
v01624169	verb.creation	turn, shape, mold, or otherwise finish by machinery
v01441993	verb.contact	pierce with a thrust using a pointed instrument
v01927747	verb.motion	keep company
n04472243	noun.artifact	the gears that transmit power from an automobile engine via the driveshaft to the live axle
n08110648	noun.group	(biology) a taxonomic group that is a division of a species; usually arises as a consequence of geographical isolation within a species
n08544813	noun.location	the territory occupied by a nation
n11664418	noun.plant	deciduous dioecious Chinese tree having fan-shaped leaves and fleshy yellow seeds; exists almost exclusively in cultivation especially as an ornamental street tree
s00592754	adj.all	continually repeated over a period of time
n03963645	noun.artifact	yard consisting of an outdoor area for children's play
n02815071	noun.artifact	a small ball with a hole through the middle
n13960357	noun.state	out of touch with reality
v01698271	verb.creation	produce a literary work
n02968333	noun.artifact	small individual study area in a library
n01560105	noun.animal	European songbird noted for its melodious nocturnal song
n10676319	noun.person	a fashion model who has attained the status of a celebrity
n01539925	noun.animal	small hardy brown-and-grey bird native to Europe
n09302616	noun.object	elevated (e.g., mountainous) land
n00714806	noun.act	the work of installing the wires for an electrical system or device
n06688522	noun.communication	a recognition of meritorious service
n09638875	noun.person	a member of the Caucasoid race
v02484570	verb.social	kill by firing a missile
n04151940	noun.artifact	a covering that serves to conceal or shelter something
a01566027	adj.all	(used of grass or vegetation) cut down with a hand implement or machine
n03831062	noun.artifact	the front or forward projection of a tool or weapon
n01253665	noun.act	the act of making something legally void
n04012260	noun.artifact	any movable articles or objects used on the set of a play or movie
n01608432	noun.animal	any of several small graceful hawks of the family Accipitridae having long pointed wings and feeding on insects and small animals
n03948242	noun.artifact	a ski run densely packed with snow
n09879144	noun.person	uncomplimentary terms for a policeman
v00521641	verb.change	turn blue
v00830761	verb.communication	deliver a lecture or talk
v01215851	verb.contact	seize by the neck or collar
v02282506	verb.possession	find a place for and put away for storage
n02812201	noun.artifact	large and heavily armoured warship
n06807056	noun.communication	a symbol of inquisitiveness
n07343910	noun.event	the daily event of the sun rising above the horizon
n00464894	noun.act	a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes
s01192393	adj.all	moving easily and quickly; nimble
n07601999	noun.food	a food made from roasted ground cacao beans
n05835747	noun.cognition	an abstract or general idea inferred or derived from specific instances
n03463832	noun.artifact	garden consisting of a small cultivated wood without undergrowth
n00344421	noun.act	(photography) the act of assuming a certain position (as for a photograph or portrait)
n05018103	noun.attribute	the quality of being luminous; emitting or reflecting light
n06278136	noun.communication	the audible part of a transmitted signal
n15147850	noun.time	the time period between the beginning of puberty and adulthood
v02770170	verb.weather	rain, hail, or snow hard and be very windy, often with thunder or lightning
n08404895	noun.group	(plural) a military unit consisting of a commander and the headquarters staff
n04334599	noun.artifact	a thoroughfare (usually including sidewalks) that is lined with buildings
n11462526	noun.phenomenon	a violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightning
v01543998	verb.contact	show to a seat; assign a seat for
r00293543	adv.all	not following tracks or roads
n01104406	noun.act	a large-scale farming enterprise
n04466613	noun.artifact	a path or track roughly blazed through wild or hilly country
v01163355	verb.consumption	use to one's advantage
n07927197	noun.food	nonalcoholic beverage (usually carbonated)
n03699975	noun.artifact	any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks
v00098346	verb.body	cause to load (an operating system) and start the initial processes
v02547046	verb.social	award a mark of honor, such as a medal, to
n07646403	noun.food	flesh of a pigeon suitable for roasting or braising; flesh of a dove (young squab) may be broiled
n04175380	noun.artifact	tableware consisting of a complete set of articles (silver or dishware) for use at table
n04582454	noun.artifact	small opening (like a window in a door) through which business can be transacted
n08439808	noun.group	the flowers or vegetables or fruits or herbs that are cultivated in a garden
n03547054	noun.artifact	small crude shelter used as a dwelling
v01371201	verb.contact	place something or someone in a certain position in order to secretly observe or deceive
v02621133	verb.stative	constitute the essence of
v00709625	verb.cognition	plan something for a specific role or purpose or effect
v01371756	verb.contact	drive or propel with the foot
n04078574	noun.artifact	tank used for collecting and storing a liquid (as water or oil)
n02122948	noun.animal	young domestic cat
v01221405	verb.contact	fit tightly, follow the contours of
v01094086	verb.competition	run, stand, or compete for an office or a position
a02402559	adj.all	(of weather or climate) free from extremes; mild; or characteristic of such weather or climate
n04393549	noun.artifact	a heavy textile with a woven design; used for curtains and upholstery
n07806221	noun.food	food mixtures either arranged on a plate or tossed and served with a moist dressing; usually consisting of or including greens
n08674563	noun.location	a piece of ground having specific characteristics or military potential
v01088547	verb.competition	provide with workers
v01938426	verb.motion	move along on skis
n11319244	noun.person	United States jurist who served on the United States Supreme Court as chief justice (1872-1946)
n07680932	noun.food	small rounded bread either plain or sweet
v01029852	verb.communication	assign a label to; designate with a label
n02439033	noun.animal	tallest living quadruped; having a spotted coat and small horns and very long neck and legs; of savannahs of tropical Africa
n08540903	noun.location	an incorporated administrative district established by state charter
s00789392	adj.all	showing an excessively deferential manner
n12707781	noun.plant	any of numerous tropical usually thorny evergreen trees of the genus Citrus having leathery evergreen leaves and widely cultivated for their juicy edible fruits having leathery aromatic rinds
n10599806	noun.person	a person who sings
n08312359	noun.group	a meeting of heads of governments
n00892145	noun.act	a course offered for a small group of advanced students
a02666952	adj.pert	lacking hue or shades of grey; part white and part black
n01209576	noun.act	an act of help or assistance
n08500433	noun.location	any location outside the Earth's atmosphere
n13127091	noun.plant	a plant or stem onto which a graft is made; especially a plant grown specifically to provide the root part of grafted plants
n05217688	noun.body	a human body (usually including the clothing)
v01614235	verb.contact	fasten into place by fixing an end or point into something
n02819697	noun.artifact	a foundation of earth or rock supporting a road or railroad track
v01092366	verb.competition	battle or contend against in or as if in a battle
n01874434	noun.animal	mammals of which the females have a pouch (the marsupium) containing the teats where the young are fed and carried
n03906106	noun.artifact	a prosthesis that replaces a missing leg
n04166281	noun.artifact	a car that is closed and that has front and rear seats and two or four doors
n08675967	noun.location	a geographical area constituting a city or town
n13382306	noun.possession	a bank check drawn on insufficient funds at another bank in order to take advantage of the float
s00265314	adj.all	easily frightened
n10588074	noun.person	a timid defenseless simpleton who is readily preyed upon
v02272373	verb.possession	try to raise the price of stocks through speculative buying
a01517081	adj.all	associated with or performed by members of the armed services as contrasted with civilians
n09217867	noun.object	(geology) a stratum of rock (especially sedimentary rock)
v01653873	verb.creation	make by shaping or bringing together constituents
s01330506	adj.all	being a single entity made by combining separate components
n08180190	noun.group	the common people generally
n04092305	noun.artifact	the outer part of a wheel to which the tire is attached
n06793231	noun.communication	a public display of a message
s01250991	adj.all	glowing white with heat
n04490091	noun.artifact	an automotive vehicle suitable for hauling
n03125352	noun.artifact	a party favor consisting of a paper roll (usually containing candy or a small favor) that pops when pulled at both ends
n07009946	noun.communication	a written version of a play or other dramatic composition; used in preparing for a performance
n00471613	noun.act	a ball game played with a bat and ball between two teams of nine players; teams take turns at bat trying to score runs
v01510827	verb.contact	keep engaged
v01696648	verb.creation	decorate with colors
n09409512	noun.object	a long narrow natural elevation or striation
n04058721	noun.artifact	(computer science) a tiny electromagnetic coil and metal pole used to write and read magnetic patterns on a disk
v01134238	verb.competition	go off or discharge
n09753792	noun.person	(astrology) a person who is born while the sun is in Pisces
n08111783	noun.group	a society in an advanced state of social development (e.g., with complex legal and political and religious organizations)
n08238660	noun.group	a body of students who graduate together
n03079230	noun.artifact	a digitally encoded recording on an optical disk that is smaller than a phonograph record; played back by a laser
n11525955	noun.phenomenon	air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure
n03595860	noun.artifact	an airplane powered by one or more jet engines
n08941535	noun.location	a region of northeastern France
v01556178	verb.contact	remove or shorten the tail of an animal
v01862090	verb.motion	stop or slow up one's horse or oneself by or as if by pulling the reins
n04081281	noun.artifact	a building where people go to eat
v02183787	verb.perception	ring or echo with sound
n10533013	noun.person	the contestant you hope to defeat
n06259898	noun.communication	a path over which electrical signals can pass
n03579982	noun.artifact	a heat engine in which combustion occurs inside the engine rather than in a separate furnace; heat expands a gas that either moves a piston or turns a gas turbine
v02102398	verb.motion	sit on and control a vehicle
n03764276	noun.artifact	vehicle used by the armed forces
s01562488	adj.all	containing within itself the means of propulsion or movement
n01639765	noun.animal	any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species
v02598863	verb.social	live one's life in a specified environment
n09792555	noun.person	someone from whom you are descended (but usually more remote than a grandparent)
n09976551	noun.person	a person who is controlled by others and is used to perform unpleasant or dishonest tasks for someone else
n11415842	noun.phenomenon	a consequence of someone's efforts or of a particular set of circumstances
n04649261	noun.attribute	a disposition to find (or make) causes for amusement
n09335240	noun.object	material in the top layer of the surface of the earth in which plants can grow (especially with reference to its quality or use)
n07303585	noun.event	a small outdoor fire for warmth or cooking (as at a camp)
n03139089	noun.artifact	(dentistry) dental appliance consisting of an artificial crown for a broken or decayed tooth
n04092447	noun.artifact	(basketball) the hoop from which the net is suspended
v01138911	verb.competition	bet or wager (money)
v01962865	verb.motion	plunge into water
n09618957	noun.person	a part of a person that is used to refer to a person
n00503237	noun.act	a board game for two players who move their 16 pieces according to specific rules; the object is to checkmate the opponent's king
n06929742	noun.communication	any of the Sino-Tibetan languages spoken in China; regarded as dialects of a single language (even though they are mutually unintelligible) because they share an ideographic writing system
v00326773	verb.change	cook over a grill
n00609868	noun.act	the craft of making earthenware
n04381860	noun.artifact	the top horizontal work surface of a table
n02670683	noun.artifact	a pedal that controls the throttle valve
v01875295	verb.motion	move back and forth or sideways
n05149832	noun.attribute	a means of serving
v01505254	verb.contact	direct toward itself or oneself by means of some psychological power or physical attributes
n14514039	noun.state	a particular environment or walk of life
n10129825	noun.person	a young woman
a01505462	adj.all	talented in or devoted to music
v00907147	verb.communication	express complaints, discontent, displeasure, or unhappiness
n15252422	noun.time	the date on which a person was born
n15256567	noun.time	(tennis) a division of play during which one player serves
n03373060	noun.artifact	an opening in a garment that is closed by a zipper or by buttons concealed under a fold of cloth
v00068467	verb.body	give off (a liquid)
n01264447	noun.act	activity that frees or expresses creative energy or emotion
v01744082	verb.creation	pattern, make, regulate, set, measure, or estimate according to some rate or standard
n04574999	noun.artifact	a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines)
n09842629	noun.person	a musician who play the bass viol
n05121418	noun.attribute	the property possessed by a sum or total or indefinite quantity of units or individuals
n05553288	noun.body	the front of the trunk from the neck to the abdomen
v00919424	verb.communication	determine the capacity, volume, or contents of by measurement and calculation
n08675145	noun.location	either of two parallels of latitude about 23.5 degrees to the north and south of the equator representing the points farthest north and south at which the sun can shine directly overhead and constituting the boundaries of the Torrid Zone or tropics
s01130932	adj.all	benevolent; without malicious intent
n02690081	noun.artifact	a commercial enterprise that provides scheduled flights for passengers
v01528821	verb.contact	fix or set securely or deeply
v02597601	verb.social	behave in a certain way
v01228235	verb.contact	pierce with force
n00722984	noun.act	the position on a baseball team of the player who throws the ball for a batter to try to hit
v01271189	verb.contact	cover the front or surface of
n02452813	noun.animal	beaklike projection of the anterior part of the head of certain insects such as e.g. weevils
v00583905	verb.change	make motionless
n07491476	noun.feeling	a feeling of delight at being entertained
n03028079	noun.artifact	a place for public (especially Christian) worship
n08067218	noun.group	the operation of aircraft to provide transportation
n03007130	noun.artifact	a place of worship that has its own altar
n07621388	noun.food	cream that has been beaten until light and fluffy
n02733075	noun.artifact	a facility where trees and shrubs are cultivated for exhibition
n09282363	noun.object	the lower inside surface of any hollow structure
n04465933	noun.artifact	a road junction at which traffic streams circularly around a central island
n03791053	noun.artifact	a wheeled vehicle with small wheels and a low-powered gasoline engine geared to the rear wheel
n02956247	noun.artifact	the upper part of a column that supports the entablature
r00305821	adv.all	to an advanced time
n00511817	noun.act	gay or light-hearted recreational activity for diversion or amusement
n01318381	noun.animal	a single domestic animal
a01487627	adj.all	directly relevant to a matter especially a law case
r00322423	adv.all	toward the bottom of a hill
n04160036	noun.artifact	fastener consisting of a resinous composition that is plastic when warm; used for sealing documents and parcels and letters
v01865203	verb.motion	to move (the head or body) quickly downwards or away
v02066939	verb.motion	move along, of liquids
n06596364	noun.communication	a magazine devoted to comic strips
n07267160	noun.communication	a rod carried as a symbol
v00078138	verb.body	be cold
n03088580	noun.artifact	one of the dwelling units in a condominium
v00263564	verb.change	stick out or up
v01147296	verb.competition	toss or strike a ball back and forth
v00447654	verb.change	dissolve by breaking down the fat of
v02535227	verb.social	attract attention by displaying some body part or posing; of animals
v02428924	verb.social	collect in one place
n14761122	noun.substance	a bitter alkaloid found in coffee and tea that is responsible for their stimulating effects
v01171563	verb.consumption	consume excessive amounts of alcohol
v02409838	verb.social	hire for work on a ship
v02192225	verb.perception	season with a mixture of spices; typical of Indian cooking
n09889539	noun.person	a photographer who operates a movie camera
n11159595	noun.person	Roman poet noted for epigrams (first century BC)
v01732532	verb.creation	play a percussion instrument
s02577734	adj.all	concerned with worldly rather than spiritual interests
n07804323	noun.food	grains used as food either unpolished or more often polished
s02297089	adj.all	routine
n04008385	noun.artifact	mechanical system in a factory whereby an article is conveyed through sites at which successive operations are performed on it
v01756149	verb.creation	plan, delineate, or arrange in detail
a00916706	adj.all	capable of being exchanged for or replaced by something of equal value
n10236304	noun.person	a person having kinship with another or others
a02971469	adj.pert	of or relating to or characteristic of Egypt or its people or their language
n11465888	noun.phenomenon	atmospheric moisture or dust or smoke that causes reduced visibility
n03619890	noun.artifact	a room equipped for preparing meals
n04492749	noun.artifact	a bridge supported by trusses
a03092661	adj.pert	of or relating to or constituting the Scandinavian group of languages
n10975202	noun.person	grandson of Henry Ford (1917-1987)
n06267145	noun.communication	a daily or weekly publication on folded sheets; contains news and articles and advertisements
n04065464	noun.artifact	a room equipped for informal entertaining
n09236766	noun.object	a natural object that resembles or suggests a carpet
n07136711	noun.communication	empty rhetoric or insincere or exaggerated talk
n10126177	noun.person	someone who originates or causes or initiates something
n14498096	noun.state	the state of being covered with unclean things
a00394331	adj.all	not having or not capable of producing colors
n07258664	noun.communication	a publication (or a passage from a publication) that is referred to
n07975909	noun.group	a social gathering to carry out some communal task or to hold competitions
n07978170	noun.group	a nonprofit library maintained for public use
n08253268	noun.group	the people assembled at a lavish formal dance
v01733667	verb.creation	play the violin or fiddle
v01200934	verb.consumption	get high, stoned, or drugged
v01864038	verb.motion	travel a route regularly
n14413831	noun.state	(politics) a state of disfavor
n02870526	noun.artifact	a number of sheets (ticket or stamps etc.) bound together on one edge
n09217638	noun.object	a depression forming the ground under a body of water
n01166517	noun.act	(sports) an unbroken sequence of several successive strokes
a02982473	adj.pert	of or relating to Canada or its people
v01949218	verb.motion	travel by ferry
n03201638	noun.artifact	a gown for evening wear
v01148961	verb.competition	take sides for or against
n05625465	noun.cognition	the formation of a mental image of something that is not perceived as real and is not present to the senses
n14988502	noun.substance	a dye or tint for the hair
n03126707	noun.artifact	lifts and moves heavy objects; lifting tackle is suspended from a pivoted boom that rotates around a vertical axis
n05840431	noun.cognition	a particular type of thing
v01232387	verb.contact	split (wood) into thin sheets
n05562249	noun.body	the part of the leg between the hip and the knee
n06757891	noun.communication	a deliberately false or improbable account
n09409898	noun.object	a long narrow natural elevation on the floor of the ocean
n04100519	noun.artifact	an enclosure for cattle that have been rounded up
v02745332	verb.stative	add up to
v02408281	verb.social	work as a driver
v01155687	verb.competition	stake on the outcome of an issue
v01185740	verb.consumption	eat an early morning meal
n04068976	noun.artifact	the image of something as reflected by a mirror (or other reflective material)
n03576617	noun.artifact	an opening through which fluid is admitted to a tube or container
n05218899	noun.body	(anatomy) a group of body parts that work together to perform a given function
n13801424	noun.relation	verb inflections that express how the action or state is conceived by the speaker
n05026843	noun.attribute	the vertical force exerted by a mass as a result of gravity
n14842992	noun.substance	the loose soft material that makes up a large part of the land surface
n09274500	noun.object	the wide part of a river where it nears the sea; fresh and salt water mix
n02606194	noun.animal	damselfishes
n06362953	noun.communication	the work of a writer; anything expressed in letters of the alphabet (especially when considered from the point of view of style and effect)
n03467517	noun.artifact	a stringed instrument usually having six strings; played by strumming or plucking
v01212230	verb.contact	pass over, across, or through
n11537506	noun.plant	tiny leafy-stemmed flowerless plants
v00319406	verb.change	size or measure according to a scale
n15183428	noun.time	a day on which work is suspended by law or custom
n08074421	noun.group	signs collectively (especially commercial signs or posters)
v00850501	verb.communication	harass with persistent criticism or carping
n02761834	noun.artifact	a device on an automobile for making a warning noise
v00879356	verb.communication	propose formally; in a debate or parliamentary meeting
n03484083	noun.artifact	wheeled vehicle that can be pushed by a person; may have one or two or four wheels
a02389220	adj.all	in a natural state; not tamed or domesticated or cultivated
n09765278	noun.person	a theatrical performer
a02599939	adj.pert	associated with academia or an academy
v00489029	verb.change	expose to warm or heated air, so as to dry
n08072837	noun.group	the securities markets in the aggregate
s01870636	adj.all	lacking professional skill or expertise
n06711159	noun.communication	intense adverse criticism
n01530575	noun.animal	Eurasian finch
n00297657	noun.act	the act of crossing a stream or river by wading or in a car or on a horse
n09875353	noun.person	a card player in a game of bridge
s01086118	adj.all	filled with something
v01670172	verb.creation	decorate with flags
n03277771	noun.artifact	a device that accomplishes its purpose electronically
n13979786	noun.state	anything characterized by abrupt and extreme changes (especially up and down)
n06822707	noun.communication	a mark (`) placed above a vowel to indicate pronunciation
n13480848	noun.process	the process of combustion of inflammable materials producing heat and light and (often) smoke
n06478582	noun.communication	a document certifying the successful completion of a course of study
